"","Year","YS","YSP","Site","Point","Num_Trees","Dom_spp","Mean_DBH","Median_DBH","Max_DBH","Spp_maxDBH","Mean_decay","Num_live","Num_snags","Median_health","Num_2BI_Pl","Num_2BI_FD","Num_2BI_Sx","Perc_At","eff_HY","dist_to_cut","edge_near","cut","Spp","N_flg","NEST","type"
"5814",2004,"2004_SHAC","2004_SHAC_70702","SHAC","70702",13,"PL",23.5,20.9,40.1,"PL",2.307692308,7,6,"HE",0,0,0,0.076923077,1998,0,0,0,"RBNU","4","04-ADN-078_2004","selected"
"5815",2004,"2004_SHAC","2004_SHAC_7742","SHAC","7742",10,"AT",26.03,26.1,35.2,"AT",1.9,8,2,"BI",0,0,0,0.9,1998,0,0,1,"TAHU","U","04-ADN-079_2004","selected"
"5816",2004,"2004_MM","2004_MM_7374","MM","7374",31,"FD",23.46451613,20.2,60.5,"FD",1.258064516,29,2,"HE",0,0,0,0.032258065,2000,5.88878500352176,5.88878500352176,0,"RBNU","U","04-ADN-080_2004","selected"
"5817",2004,"2004_CT","2004_CT_70708","CT","70708",2,"AT",17.6,17.6,19.8,"AT",4,0,2,"BT",0,0,0,1,2001,0,0,0,"RBNU","U","04-ADN-081_2004","selected"
"5818",2004,"2004_SC","2004_SC_7969","SC","7969",20,"AT",19.105,16.8,27.7,"AT",2.25,15,5,"BI",0,0,0,1,1988,1908.3185088401,20,0,"TRES","2","04-ADN-082_2004","selected"
"5819",2004,"2004_RP","2004_RP_70139","RP","70139",18,"AT",24.15555556,22.8,34.3,"AT",2.666666667,7,11,"BI",0,0,0,0.666666667,1988,848.989315179562,0,0,"EUST","0","04-ADN-083_2004","selected"
"5820",2004,"2004_YYOFF","2004_YYOFF_7941","YYOFF","7941",10,"AT",28.79,27.75,37.2,"AT",2.7,3,7,"BI",0,0,0,1,2004,983.902253787353,10,0,"NOFL","7","04-ADN-084_2004","selected"
"5821",2004,"2004_SC","2004_SC_7091","SC","7091",11,"PL",17.21818182,15.5,30.1,"AT",2.272727273,9,2,"BN",7,0,0,0.090909091,1988,1997.42324317805,8,0,"NOFL","8","04-ARN-001_2004","selected"
"5822",2004,"2004_SDOFF","2004_SDOFF_7560","SDOFF","7560",10,"AT",31.74,31.75,45.8,"AT",2.2,8,2,"BI",0,0,0,1,2004,744.449325214583,15,0,"BUFF","U","04-ARN-002_2004","selected"
"5823",2004,"2004_SDOFF","2004_SDOFF_7156","SDOFF","7156",16,"AT",30.78125,32.75,45.8,"AT",2.8125,9,7,"BI",0,0,0,1,2004,753.701624413544,5,0,"NOFL","6","04-ARN-003_2004","selected"
"5824",2004,"2004_RC","2004_RC_7420","RC","7420",45,"AT",19.35422222,16.1,48.1,"PL",1.777777778,41,4,"BI",3,0,0,0.911111111,1987,1832.4986997962,0,0,"EUST","5","04-ARN-004_2004","selected"
"5825",2004,"2004_RCoff","2004_RCoff_7347","RCoff","7347",7,"AT",28.22857143,26,41.5,"AT",2.142857143,6,1,"BI",0,0,0,1,1987,1645.23959239706,50,0,"MOBL","5","04-ARN-005_2004","selected"
"5826",2004,"2004_TO","2004_TO_7957","TO","7957",26,"AT",23.10769231,23.85,35.7,"AT",1.538461538,23,3,"HE",0,0,0,0.961538462,2004,1620.50130279911,55,0,"NOFL","0","04-ARN-006_2004","selected"
"5827",2004,"2004_YYOFF","2004_YYOFF_7949","YYOFF","7949",1,"AT",37.7,37.7,37.7,"AT",2,1,0,"BI",0,0,0,1,2004,1071.15003017284,15,0,"BUFF","7","04-ARN-007_2004","selected"
"5828",2004,"2004_SC","2004_SC_7507","SC","7507",13,"FD",22.69230769,19,40.7,"AT",1.923076923,9,4,"BI",0,0,0,0.384615385,1988,888.119061363989,5,0,"NOFL","7","04-ARN-008_2004","selected"
"5829",2004,"2004_SC","2004_SC_7112","SC","7112",7,"AT",28.37142857,30,32.5,"AT",2.857142857,3,4,"BI",0,0,0,1,1988,1229.82466769793,3.5,0,"NOFL","4","04-ARN-009_2004","selected"
"5830",2004,"2004_SC","2004_SC_70130","SC","70130",3,"AT",43.8,43.8,52.5,"AT",3,2,1,"BI",0,0,0,1,1988,1290.12119439442,10,0,"NOFL","4","04-ARN-010_2004","selected"
"5831",2004,"2004_ML","2004_ML_70736","ML","70736",13,"AT",21.51538462,21.7,33.1,"AT",2.230769231,5,8,"BI",0,0,0,0.538461538,1988,2237.63756697031,35,0,"NSWO","1","04-ARN-011_2004","selected"
"5832",2004,"2004_SDOFF","2004_SDOFF_7663","SDOFF","7663",8,"AT",25.7,27.45,32.5,"AT",2.625,4,4,"BI",0,0,0,0.875,1985,21.675227984496,20,0,"MOBL","U","04-ARN-012_2004","selected"
"5833",2004,"2004_LT1","2004_LT1_70126","LT1","70126",8,"AT",23.225,22.05,27.5,"AT",1.75,7,1,"FS",0,0,0,0.75,2002,0,0,1,"NOFL","U","04-ARN-013_2004","selected"
"5834",2004,"2004_D1/D2","2004_D1/D2_70119","D1/D2","70119",12,"AT",26.78333333,22.2,41.9,"AT",1.833333333,11,1,"BI",2,0,0,0.833333333,2004,70.6691716186075,0,0,"NOFL","U","04-ARN-014_2004","selected"
"5835",2004,"2004_SC","2004_SC_7175","SC","7175",2,"AT",24.5,24.5,33.9,"AT",1.5,2,0,"BI",0,0,0,1,1988,622.82529328413,15,0,"EUST","U","04-ARN-015_2004","selected"
"5836",2004,"2004_SC","2004_SC_7105","SC","7105",13,"AT",21.04615385,23.1,30.9,"AT",2.923076923,6,7,"BI",0,0,0,1,1988,528.109976392469,7,0,"NOFL","6","04-ARN-016_2004","selected"
"5837",2004,"2004_SC","2004_SC_7808","SC","7808",8,"AT",22.2875,14.4,52.9,"AT",1.375,8,0,"HE",0,0,0,1,1988,714.568694148992,15,0,"MOBL","4","04-ARN-017_2004","selected"
"5838",2004,"2004_SC","2004_SC_7969","SC","7969",20,"AT",19.105,16.8,27.7,"AT",2.25,15,5,"BI",0,0,0,1,1988,1908.3185088401,20,0,"MOBL","5","04-ARN-018_2004","selected"
"5839",2004,"2004_SC","2004_SC_7545","SC","7545",27,"FD",21.92962963,19.8,44,"FD",2.074074074,16,11,"BI",1,2,0,0.074074074,2001,1834.47648696411,40,0,"RBNU","6","04-ARN-020_2004","selected"
"5840",2004,"2004_RCoff","2004_RCoff_7800","RCoff","7800",10,"FD",30.59,32.1,37.8,"FD",1.5,9,1,"HE",1,0,0,0.1,1987,1625.2733318424,40,0,"RBNU","0","04-ARN-021_2004","selected"
"5841",2004,"2004_ML","2004_ML_70731","ML","70731",24,"AT",18.52608696,15.5,38,"PL",1.791666667,18,6,"BI",3,0,0,0.666666667,1988,2271.65080742342,20,0,"NOFL","9","04-ARN-022_2004","selected"
"5842",2004,"2004_SC","2004_SC_70331","SC","70331",6,"AT",37.51666667,34.75,52,"FD",2.166666667,4,2,"BI",0,1,0,0.666666667,2001,1862.51354487009,10,0,"RBNU","4","04-ARN-023_2004","selected"
"5843",2004,"2004_SC","2004_SC_7111","SC","7111",20,"AT",22.58,22,44.3,"AT",2.75,11,9,"BI",4,0,0,0.75,1988,1608.66157891371,16,0,"MOCH","0","04-ARN-024_2004","selected"
"5844",2004,"2004_SC","2004_SC_7177","SC","7177",10,"FD",24.91,27.05,40.7,"AT",2.1,6,4,"BI",0,0,0,0.5,1988,889.272761703399,10,0,"MOCH","0","04-ARN-025_2004","selected"
"5845",2004,"2004_SC","2004_SC_7630","SC","7630",4,"AT",25.725,26.4,28.3,"AT",2,4,0,"BI",0,0,0,1,1988,599.799673377327,15,0,"MOBL","U","04-ARN-026_2004","selected"
"5846",2004,"2004_MM","2004_MM_7877","MM","7877",27,"AT",23.67037037,23.2,38.6,"AT",1.444444444,26,1,"HE",1,1,0,0.703703704,2000,20.9713545929236,20,1,"RNSA","U","04-ARN-028_2004","selected"
"5847",2004,"2004_ML","2004_ML_70128","ML","70128",14,"AT",24.84285714,26.45,31.5,"AT",2.071428571,11,3,"BI",0,0,0,0.714285714,1988,2516.56662843863,25,0,"RNSA","U","04-ARN-029_2004","selected"
"5848",2004,"2004_SD","2004_SD_7130","SD","7130",53,"AT",23.40188679,24,35.5,"AT",2.924528302,18,35,"BI",1,0,0,0.981132075,1985,266.250707315267,5,0,"MOCH","3","04-ARN-030_2004","selected"
"5849",2004,"2004_RL","2004_RL_7511","RL","7511",11,"SX",28.81818182,32,46.7,"AT",2,8,3,"HE",0,0,0,0.454545455,1987,1885.50522247279,100,0,"RBNU","U","04-ARN-031_2004","selected"
"5850",2004,"2004_RC","2004_RC_7041","RC","7041",19,"PL",23.26315789,21.5,37,"AT",2.157894737,14,5,"BI",5,0,0,0.473684211,1987,1543.93638863035,24,0,"TRES","3","04-ARN-032_2004","selected"
"5851",2004,"2004_RC","2004_RC_7040","RC","7040",23,"AT",23.89130435,24.5,40,"PL",2.086956522,19,4,"BI",11,0,0,0.52173913,1987,1545.04724610099,32,0,"RBNU","7","04-ARN-033_2004","selected"
"5852",2004,"2004_RCoff","2004_RCoff_7639","RCoff","7639",6,"AT",29.36666667,28,41.5,"AT",2.166666667,5,1,"MD",0,0,0,1,1987,1817.75137725782,40,0,"TRES","U","04-ARN-034_2004","selected"
"5853",2004,"2004_RCoff","2004_RCoff_7416","RCoff","7416",12,"AT",18.65833333,19.2,21,"AT",2.5,9,3,"BI",0,0,0,1,1987,1842.16175646979,32,0,"TRES","3","04-ARN-035_2004","selected"
"5854",2004,"2004_RCoff","2004_RCoff_7640","RCoff","7640",10,"AT",23.91,23.45,28,"AT",2.4,6,4,"BI",0,0,0,1,1987,1711.86995295668,20,0,"TAHU","U","04-ARN-036_2004","selected"
"5855",2004,"2004_SC","2004_SC_70721","SC","70721",21,"AT",14.1952381,13.8,21.5,"PL",2,19,2,"BI",0,0,0,0.952380952,2001,1888.20834431635,15,0,"MOCH","0","04-ARN-037_2004","selected"
"5856",2004,"2004_SC","2004_SC_70721","SC","70721",21,"AT",14.1952381,13.8,21.5,"PL",2,19,2,"BI",0,0,0,0.952380952,2001,1888.20834431635,15,0,"MOBL","U","04-ARN-038_2004","selected"
"5857",2004,"2004_RC","2004_RC_7400","RC","7400",13,"PL",23.75384615,20.9,42.4,"PL",2.461538462,7,6,"BI",3,0,0,0.076923077,1987,1951.52152359491,35,0,"MOCH","6","04-ARN-039_2004","selected"
"5858",2004,"2004_SDOFF","2004_SDOFF_7560","SDOFF","7560",10,"AT",31.74,31.75,45.8,"AT",2.2,8,2,"BI",0,0,0,1,2004,741.05315869039,741.05315869039,0,"RNSA","0","04-ARN-040_2004","selected"
"5859",2004,"2004_RP","2004_RP_70102","RP","70102",15,"AT",16.70666667,15.8,34,"AT",1.733333333,14,1,"BI",0,0,0,1,1988,922.521944343455,10,0,"BCCH","3","04-ARN-041_2004","selected"
"5860",2004,"2004_DE","2004_DE_70140","DE","70140",27,"AT",21.31481481,22.5,34.5,"AT",1.814814815,23,4,"HE",0,0,0,0.851851852,1988,235.300695499312,70,0,"RBNU","6","04-ARN-042_2004","selected"
"5861",2004,"2004_DE","2004_DE_70507","DE","70507",23,"AT",15.22608696,15.1,21.4,"PL",1.391304348,21,2,"HE",3,0,0,0.739130435,1988,343.507619203877,0,0,"BCCH","U","04-ARN-043_2004","selected"
"5862",2004,"2004_SD","2004_SD_7855","SD","7855",5,"AT",25.3,24.8,29.1,"AT",2,5,0,"FS",0,0,0,1,1985,317.907760972427,0,0,"MOCH","5","04-ARN-044_2004","selected"
"5863",2004,"2004_SD","2004_SD_70502","SD","70502",11,"AT",21.78181818,22.1,30.4,"AT",2.363636364,8,3,"BI",0,1,0,0.909090909,1985,302.074846552833,15,0,"RBNU","5","04-ARN-045_2004","selected"
"5864",2004,"2004_RC","2004_RC_70732","RC","70732",16,"AT",25.56875,25.35,50.9,"PL",2.1875,12,4,"BI",6,0,0,0.625,1987,1578.15702098413,25,0,"MOCH","4","04-ARN-046_2004","selected"
"5865",2004,"2004_RC","2004_RC_70230","RC","70230",27,"PL",22.03333333,16.8,40.1,"PL",2.444444444,14,13,"BI",7,0,0,0.111111111,1987,2147.5905274459,11,0,"TAHU","U","04-ARN-047_2004","selected"
"5866",2004,"2004_SC","2004_SC_7682","SC","7682",5,"AT",34.6,39,42.7,"AT",2.2,4,1,"BI",0,0,0,1,2001,1827.23013964928,0,0,"EUST","2","04-ARN-048_2004","selected"
"5867",2004,"2004_SC","2004_SC_70723","SC","70723",22,"AT",19.77272727,15.25,37.7,"AT",1.5,20,2,"HE",0,0,0,1,1988,1760.70227994072,15,0,"BCCH","5","04-ARN-049_2004","selected"
"5868",2004,"2004_CT","2004_CT_70709","CT","70709",20,"AT",33.61,34.3,46.9,"AT",1.6,19,1,"FS",0,0,0,1,2001,25.1837079716161,10,0,"BCCH","5","04-ARN-050_2004","selected"
"5869",2004,"2004_D1/D2","2004_D1/D2_7894","D1/D2","7894",30,"AT",16.58666667,15.95,24.8,"SX",1.9,27,3,"BL",0,0,0,0.933333333,2001,169.25718733286,15,0,"RBNU","4","04-ARN-051_2004","selected"
"5870",2004,"2004_D1/D2","2004_D1/D2_70712","D1/D2","70712",6,"AT",24.81666667,18.9,45.3,"AT",2.333333333,4,2,"BI",0,0,0,0.833333333,2001,117.144218534305,25,0,"RBNU","U","04-ARN-052_2004","selected"
"5871",2004,"2004_ML","2004_ML_7974","ML","7974",25,"FD",21.412,19.2,41,"FD",1.76,20,5,"BW",3,4,0,0.08,1988,2488.3606829455,30,0,"RBNU","7","04-ARN-053_2004","selected"
"5872",2004,"2004_SD","2004_SD_70738","SD","70738",22,"AT",21.2,21.45,40,"FD",2.090909091,17,5,"BI",3,1,0,0.772727273,1985,727.397286682465,65,0,"MOCH","5","04-ARN-054_2004","selected"
"5873",2004,"2004_SD","2004_SD_70503","SD","70503",28,"AT",26.59642857,26.65,40.6,"AT",2.178571429,21,7,"BI",0,0,0,0.821428571,1985,347.644431836247,70,0,"BCCH","U","04-ARN-055_2004","selected"
"5874",2004,"2004_SD","2004_SD_7117","SD","7117",7,"AT",30.8,29.8,37.7,"AT",2,7,0,"BI",0,0,0,1,1985,488.851112929723,0,0,"TRES","U","04-ARN-056_2004","selected"
"5875",2004,"2004_SD","2004_SD_7115","SD","7115",15,"AT",17.42666667,16.5,26.3,"AT",1.933333333,12,3,"BI",0,0,0,0.933333333,1985,527.580542036518,10,0,"MOCH","0","04-ARN-057_2004","selected"
"5876",2004,"2004_SD","2004_SD_7120","SD","7120",31,"AT",20.07096774,19.5,44.4,"AT",1.903225806,27,4,"BI",2,0,0,0.931034483,1985,454.328610930552,10,0,"MOBL","5","04-ARN-058_2004","selected"
"5877",2004,"2004_CH98","2004_CH98_70103","CH98","70103",37,"AT",16.24594595,16,21.4,"AT",1.108108108,37,0,"BL",0,0,0,0.972972973,2004,631.665087540909,0,0,"MOCH","6","04-ARN-059_2004","selected"
"5878",2004,"2004_ML","2004_ML_70734","ML","70734",20,"AT",27.395,26.1,47.8,"FD",2.05,12,8,"BI",0,1,0,0.4,1988,2335.7928554865,135,0,"DOWO","0","04-ARN-060_2004","selected"
"5879",2004,"2004_SD","2004_SD_7287","SD","7287",22,"AT",18.87727273,16.95,32,"AT",3.545454545,7,15,"BI",0,0,0,1,1985,191.595370232471,0,0,"TRES","0","04-ARN-061_2004","selected"
"5880",2004,"2004_ML","2004_ML_70730","ML","70730",24,"AT",18.52608696,15.5,38,"PL",1.791666667,18,6,"HE",3,0,0,0.666666667,1988,2271.65080742342,20,0,"BCCH","7","04-ARN-062_2004","selected"
"5881",2004,"2004_RL","2004_RL_70725","RL","70725",19,"SX",20.6,19.8,31.2,"SX",1.526315789,16,3,"HE",2,0,1,0.052631579,1987,1959.548049629,100,0,"RBNU","U","04-ARN-063_2004","selected"
"5882",2004,"2004_RL","2004_RL_70724","RL","70724",7,"PL",22.68571429,22.4,28.7,"PL",2.571428571,4,3,"BI",4,0,0,0.428571429,1987,1974.3454129528,100,0,"RNSA","U","04-ARN-064_2004","selected"
"5883",2004,"2004_RCoff","2004_RCoff_7347","RCoff","7347",7,"AT",28.22857143,26,41.5,"AT",2.142857143,6,1,"BI",0,0,0,1,1987,1645.23959239706,50,0,"MOBL","3","04-ARN-065_2004","selected"
"5884",2004,"2004_RC","2004_RC_7420","RC","7420",45,"AT",19.35422222,16.1,48.1,"PL",1.777777778,41,4,"BI",3,0,0,0.911111111,1987,1832.4986997962,0,0,"EUST","5","04-ARN-066_2004","selected"
"5885",2004,"2004_RP","2004_RP_70733","RP","70733",22,"AT",22.37727273,23.35,33.3,"FD",2.045454545,12,10,"BI",2,0,0,0.5,1988,1078.75935970692,15,0,"RNSA","U","04-ARN-067_2004","selected"
"5886",2004,"2004_SC","2004_SC_7175","SC","7175",2,"AT",24.5,24.5,33.9,"AT",1.5,2,0,"BI",0,0,0,1,1988,622.82529328413,15,0,"TRES","0","04-ARN-068_2004","selected"
"5887",2004,"2004_SC","2004_SC_70720","SC","70720",14,"FD",22.83571429,16.8,105.4,"FD",1.071428571,14,0,"BW",0,1,0,0,2001,1973.64877654251,20,0,"NOFL","U","04-ARN-069_2004","selected"
"5888",2004,"2004_SC","2004_SC_7177","SC","7177",10,"FD",24.91,27.05,40.7,"AT",2.1,6,4,"BI",0,0,0,0.5,1988,889.272761703399,10,0,"MOBL","3","04-ARN-070_2004","selected"
"5889",2004,"2004_SC","2004_SC_7171","SC","7171",14,"AT",24.27142857,13.75,49.5,"AT",2.071428571,9,5,"HE",0,0,0,1,1988,1441.47413655445,15,0,"MOBL","5","04-DG-001_2004","selected"
"5890",2004,"2004_SC","2004_SC_7553","SC","7553",11,"PL",21.16363636,20.4,33.2,"AT",2.181818182,8,3,"BI",5,0,0,0.181818182,1988,830.729959494234,20,0,"NOFL","7","04-DG-002_2004","selected"
"5891",2004,"2004_YYOFF","2004_YYOFF_7844","YYOFF","7844",5,"AT",29.3,30.4,41.6,"AT",2.6,3,2,"BI",0,0,0,1,2004,915.633043318266,4,0,"NOFL","U","04-DG-003_2004","selected"
"5892",2004,"2004_RCoff","2004_RCoff_7346","RCoff","7346",5,"AT",23.8,24.2,26.6,"AT",3.2,2,3,"BI",0,0,0,1,1987,1854.72023981775,37,0,"NOFL","5","04-DG-004_2004","selected"
"5893",2004,"2004_SC","2004_SC_7177","SC","7177",10,"FD",24.91,27.05,40.7,"AT",2.1,6,4,"BI",0,0,0,0.5,1988,889.272761703399,10,0,"MOBL","5","04-DG-005_2004","selected"
"5894",2004,"2004_SC","2004_SC_7093","SC","7093",16,"AT",21.8125,20.7,44.3,"AT",2.5625,10,6,"BI",6,0,0,0.625,1988,1604.04162504815,11,0,"MOBL","0","04-DG-006_2004","selected"
"5895",2004,"2004_SC","2004_SC_7096","SC","7096",13,"AT",23.54615385,13.7,52.1,"AT",1.769230769,11,2,"HE",0,0,0,1,1988,1199.4436658081,8,0,"EUST","U","04-DG-007_2004","selected"
"5896",2004,"2004_LT1/LT2","2004_LT1/LT2_7289","LT1/LT2","7289",19,"AT",35.86842105,33.8,50.1,"AT",2.473684211,14,5,"BI",0,0,0,1,2002,213.325549866608,30,0,"NOFL","U","04-DG-008_2004","selected"
"5897",2004,"2004_SC","2004_SC_7114","SC","7114",11,"PL",26.16363636,23.3,46.8,"AT",2.272727273,9,2,"BI",6,0,0,0.363636364,1988,1108.0338855089,12,0,"MOBL","U","04-DG-009_2004","selected"
"5898",2004,"2004_SC","2004_SC_7275","SC","7275",3,"AT",34.9,34.8,40.4,"AT",2.666666667,2,1,"BI",0,0,0,1,1988,1056.03923364095,10,0,"EUST","0","04-DG-010_2004","selected"
"5899",2004,"2004_SC","2004_SC_7810","SC","7810",16,"AT",26.1875,16,55.6,"AT",1.875,15,1,"BI",0,0,0,1,1988,1063.8913988583,3,0,"MOBL","4","04-DG-011_2004","selected"
"5900",2004,"2004_SC","2004_SC_7554","SC","7554",5,"AT",31.44,32.1,36.5,"AT",2.2,4,1,"BI",1,0,0,0.8,1988,849.068672503119,2,0,"MOBL","3","04-DG-012_2004","selected"
"5901",2004,"2004_SC","2004_SC_7546","SC","7546",4,"AT",19.2,14.25,35.7,"AT",2,3,1,"BI",0,0,0,0.75,1988,2260.53739487716,5,0,"MOBL","0","04-DG-013_2004","selected"
"5902",2004,"2004_SC","2004_SC_7361","SC","7361",4,"AT",32.3,33.7,47.8,"AT",2.25,3,1,"BI",0,0,0,1,1988,2263.64139490783,10,0,"NOFL","0","04-DG-014_2004","selected"
"5903",2004,"2004_SC","2004_SC_7825","SC","7825",9,"AT",15.18888889,14.3,22.8,"PL",2.555555556,5,4,"BI",1,0,0,0.666666667,1988,1899.89474237928,10,0,"BCCH","5","04-DG-015_2004","selected"
"5904",2004,"2004_SD","2004_SD_7162","SD","7162",6,"AT",33.48333333,30.35,43.9,"AT",2,6,0,"BI",0,0,0,1,1985,495.212782630187,5,0,"MOBL","U","04-DG-016_2004","selected"
"5905",2004,"2004_ML","2004_ML_7063","ML","7063",16,"AT",26.1125,26.55,39,"PL",2.25,11,5,"BI",0,0,0,0.6875,1988,2524.88163834269,25,0,"MOCH","6","04-DG-017_2004","selected"
"5906",2004,"2004_SC","2004_SC_7318","SC","7318",6,"AT",26.13333333,13.3,52.4,"AT",1.833333333,4,2,"BI",0,0,0,1,1988,1173.64031587125,10,0,"NOFL","7","04-DG-018_2004","selected"
"5907",2004,"2004_SC","2004_SC_70722","SC","70722",13,"PL",25.09230769,23,35.9,"AT",1.923076923,12,1,"BI",6,0,0,0.461538462,1988,842.235614350117,15,0,"MOCH","5","04-DG-019_2004","selected"
"5908",2004,"2004_SW","2004_SW_7868","SW","7868",34,"AT",14.81212121,13.9,24.7,"PL",1.676470588,30,4,"HE",1,0,0,0.823529412,1986,2944.91597055232,15,0,"MOCH","0","04-DG-020_2004","selected"
"5909",2004,"2004_SD","2004_SD_7287","SD","7287",22,"AT",18.87727273,16.95,32,"AT",3.545454545,7,15,"BI",0,0,0,1,1985,191.595370232471,0,0,"EUST","3","04-DG-021_2004","selected"
"5910",2004,"2004_RC","2004_RC_7044","RC","7044",33,"AT",21.8,21.1,35,"AT",2,24,9,"BI",4,0,0,0.636363636,1987,1849.00489543082,17,0,"TAHU","U","04-DG-022_2004","selected"
"5911",2004,"2004_RC","2004_RC_7574","RC","7574",23,"AT",21.00869565,20.7,31.1,"AT",2.304347826,14,9,"BI",2,0,0,0.913043478,1987,1623.87565896677,20,0,"TRES","0","04-DG-023_2004","selected"
"5912",2004,"2004_RC","2004_RC_7041","RC","7041",19,"PL",23.26315789,21.5,37,"AT",2.157894737,14,5,"BI",5,0,0,0.473684211,1987,1543.93638863035,24,0,"NOFL","U","04-DG-024_2004","selected"
"5913",2004,"2004_RCoff","2004_RCoff_70727","RCoff","70727",17,"AT",23.15294118,23.9,30.8,"AT",2.529411765,13,4,"BI",1,0,0,0.941176471,1987,1846.98492317407,30,0,"EUST","2","04-DG-025_2004","selected"
"5914",2004,"2004_RCoff","2004_RCoff_7637","RCoff","7637",22,"AT",22.77272727,22.85,31,"AT",2.227272727,18,4,"BI",9,0,0,0.545454545,1987,1874.70038628874,23,0,"TRES","0","04-DG-026_2004","selected"
"5915",2004,"2004_RCoff","2004_RCoff_7414","RCoff","7414",4,"AT",24.25,23.7,28.4,"AT",2,3,1,"MD",0,0,0,1,1987,1804.65251526584,20,0,"TRES","3","04-DG-027_2004","selected"
"5916",2004,"2004_RP","2004_RP_7179","RP","7179",24,"PL",24.85833333,25.6,41.2,"AT",1.958333333,24,0,"BI",22,0,0,0.041666667,1988,743.873283154746,5,0,"RNSA","U","04-DG-028_2004","selected"
"5917",2004,"2004_RP","2004_RP_7179","RP","7179",24,"PL",24.85833333,25.6,41.2,"AT",1.958333333,24,0,"BI",22,0,0,0.041666667,1988,743.873283154746,5,0,"EUST","5","04-DG-029_2004","selected"
"5918",2004,"2004_DE","2004_DE_70140","DE","70140",27,"AT",21.31481481,22.5,34.5,"AT",1.814814815,23,4,"HE",0,0,0,0.851851852,1988,235.300695499312,70,0,"RNSA","U","04-DG-030_2004","selected"
"5919",2004,"2004_DE","2004_DE_7651","DE","7651",22,"FD",26.62727273,26.05,60.4,"FD",1.818181818,19,3,"HE",0,0,0,0.181818182,1988,226.438454501159,125,0,"NOFL","3","04-DG-031_2004","selected"
"5920",2004,"2004_SD","2004_SD_7788","SD","7788",52,"AT",22.78846154,23.55,35.5,"AT",2.615384615,23,29,"BI",1,0,0,0.980769231,1985,268.026789416524,20,0,"DOWO","U","04-DG-032_2004","selected"
"5921",2004,"2004_SD","2004_SD_7124","SD","7124",9,"AT",17.98888889,17.6,26.8,"AT",3.777777778,2,7,"BI",0,0,0,1,1985,176.6492007744,0,0,"NOFL","3","04-DG-033_2004","selected"
"5922",2004,"2004_SD","2004_SD_7997","SD","7997",49,"AT",28,27.1,45.3,"AT",1.755102041,42,7,"HE",0,0,0,0.979591837,1985,193.059758567675,15,0,"BUFF","U","04-DG-034_2004","selected"
"5923",2004,"2004_SD","2004_SD_7131","SD","7131",42,"AT",26.67142857,27.05,45.3,"AT",1.857142857,34,8,"HE",0,0,0,1,1985,194.110311728162,194.110311728162,0,"MOCH","U","04-DG-035_2004","selected"
"5924",2004,"2004_SD","2004_SD_7124","SD","7124",9,"AT",17.98888889,17.6,26.8,"AT",3.777777778,2,7,"BI",0,0,0,1,1985,176.6492007744,0,0,"AMKE","0","04-DG-036_2004","selected"
"5925",2004,"2004_RCoff","2004_RCoff_7636","RCoff","7636",16,"AT",23.6,24.4,30.1,"PL",2.1875,13,3,"BI",5,0,0,0.5625,1987,1880.32736953412,24,0,"TRES","U","04-DG-037_2004","selected"
"5926",2004,"2004_RC","2004_RC_7573","RC","7573",21,"AT",25.5,27.4,34.2,"AT",2,13,8,"BI",2,0,0,0.714285714,1987,1885.04945617581,30,0,"DOWO","0","04-DG-038_2004","selected"
"5927",2004,"2004_RC","2004_RC_7048","RC","7048",5,"AT",30.82,31.4,39.1,"AT",3,3,2,"BI",0,0,0,0.8,1987,1891.24189486894,18,0,"TRES","0","04-DG-039_2004","selected"
"5928",2004,"2004_D1/D2","2004_D1/D2_70715","D1/D2","70715",14,"AT",18.58181818,17.5,30,"FD",2.357142857,8,6,"BI",0,1,0,0.666666667,2004,4.36378192866341,4.36378192866341,0,"RBNU","U","04-DG-040_2004","selected"
"5929",2004,"2004_ML","2004_ML_7563","ML","7563",25,"AT",26.792,26.6,44.1,"FD",1.88,18,7,"BI",0,4,0,0.4,1988,2327.34585578505,130,0,"MOCH","U","04-DG-041_2004","selected"
"5930",2004,"2004_ML","2004_ML_70735","ML","70735",9,"AT",26.91111111,29,31.9,"AT",2.111111111,7,2,"BI",0,0,0,1,1988,2392.36586297264,50,0,"RBNU","U","04-DG-042_2004","selected"
"5931",2004,"2004_ML","2004_ML_7060","ML","7060",35,"PL",21.13428571,21.3,33.6,"PL",2.057142857,24,11,"BI",6,0,0,0.428571429,1988,2271.39372475185,40,0,"MOCH","U","04-DG-043_2004","selected"
"5932",2004,"2004_DE","2004_DE_7387","DE","7387",22,"FD",29.95454545,22.6,73.4,"FD",1.909090909,17,5,"HE",0,1,0,0.136363636,1988,234.36456849504,234.36456849504,0,"BUFF","U","04-DG-044_2004","selected"
"5933",2004,"2004_SD","2004_SD_7576","SD","7576",35,"AT",28.08857143,27.1,46.7,"AT",1.628571429,31,4,"HE",0,0,0,1,1985,201.440883175386,20,0,"RNSA","U","04-DG-045_2004","selected"
"5934",2004,"2004_SDOFF","2004_SDOFF_7209","SDOFF","7209",11,"AT",21.07272727,19.6,30.8,"AT",2.272727273,7,4,"BI",0,0,0,1,1985,162.37806938977,0,0,"TRES","U","04-DG-046_2004","selected"
